2023-58-24 01:58:41
N_eng	k_pcs	k_tank	mu_sa	k_extra	eta_pcs	k_sa	m_platform	m_eng	m_engines	m_fsts	m_pcs	m_sa	m_saos	m_eos	m0	m_f_main	m_f_extra	m_fuel	p_platform	p_eng	p_engines	p_burt_0	p_burt	p_fsts_0	p_fsts	p_pcs	p_saos	p_eos	p_sa	p0	RE	RL	mu0	mu1	h0	h1	R0	R1	J	Vgis	F	track	dt0	eta	m0_iter_cnt	eng_name	platform_name
10	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	13.2	17.9886048774541	2.1	53.8692	10	10	337.043852602048	171.320046451944	8.56600232259718	179.886048774541	28	300	3000	10	50	20	100	300	10	10	3847.8	3498	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1200	0	0.018	13.7421428571429	11204329.3404673	0.000534055134399761	TrackNS.Track	100	0.508301946851478	5	СПД-50М(2)	DX
1	0.007	0.1	0.014	0.05	0.1	1.1	50	1.5	1.5	8.20381293274908	0.469	12.551	10	10	174.761947780428	78.1315517404674	3.90657758702337	82.0381293274908	28	670	670	10	10	20	20	67	10	10	896.5	815	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1470	0	0.039	3.20178571428572	28890052.5274925	0.000223160708010647	TrackNS.Track	100	0.447074164214698	6	СПД-70	DX
2	0.007	0.1	0.014	0.05	0.1	1.1	50	1.5	3	9.32460552743684	0.938	23.9008	10	10	200.409477067621	88.8057669279699	4.44028834639849	93.2460552743684	28	670	1340	10	10	20	20	134	10	10	1707.2	1552	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1470	0	0.039	6.09714285714286	16418480.2593465	0.000389203151174741	TrackNS.Track	100	0.443121593985326	5	СПД-70	DX
3	0.007	0.1	0.014	0.05	0.1	1.1	50	1.5	4.5	10.5324522758214	1.407	35.7126	10	10	227.476589178275	100.309069293537	5.01545346467685	105.324522758214	28	670	2010	10	20	20	40	201	10	10	2550.9	2319	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1470	0	0.039	9.11035714285714	12363479.4529139	0.00051433864215498	TrackNS.Track	100	0.440964363215962	5	СПД-70	DX
4	0.007	0.1	0.014	0.05	0.1	1.1	50	1.5	6	11.7101852358328	1.876	47.0624	10	10	253.750446219075	111.525573674598	5.57627868372991	117.101852358328	28	670	2680	10	20	20	40	268	10	10	3361.6	3056	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1470	0	0.039	12.0057142857143	10309463.4683616	0.000614777244038095	TrackNS.Track	100	0.439508877073314	5	СПД-70	DX
5	0.007	0.1	0.014	0.05	0.1	1.1	50	1.5	7.5	12.9408773779054	2.345	58.8742	10	10	281.068851439151	123.246451218146	6.16232256090731	129.408773779053	28	670	3350	10	30	20	60	335	10	10	4205.3	3823	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1470	0	0.039	15.0189285714286	9114357.04686102	0.000693780185892338	TrackNS.Track	100	0.438492029931776	5	СПД-70	DX
6	0.007	0.1	0.014	0.05	0.1	1.1	50	1.5	9	14.1308976673543	2.814	70.224	10	10	307.477873539079	134.579977784327	6.72899888921634	141.308976673543	28	670	4020	10	30	20	60	402	10	10	5016	4560	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1470	0	0.039	17.9142857142857	8293747.9907516	0.000761030370434963	TrackNS.Track	100	0.437689958745023	5	СПД-70	DX
7	0.007	0.1	0.014	0.05	0.1	1.1	50	1.5	10.5	15.3687343581329	3.283	82.0358	10	10	334.874882649442	146.368898648884	7.31844493244422	153.687343581329	28	670	4690	10	40	20	80	469	10	10	5859.7	5327	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1470	0	0.039	20.9275	7731652.81473658	0.000815229848951631	TrackNS.Track	100	0.437085330171233	5	СПД-70	DX
8	0.007	0.1	0.014	0.05	0.1	1.1	50	1.5	12	16.5637711550218	3.752	93.3856	10	10	361.33908346961	157.750201476398	7.88751007381989	165.637711550218	28	670	5360	10	40	20	80	536	10	10	6670.4	6064	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1470	0	0.039	23.8228571428571	7291242.26780736	0.000863454893957631	TrackNS.Track	100	0.436571100921789	5	СПД-70	DX
9	0.007	0.1	0.014	0.05	0.1	1.1	50	1.5	13.5	17.8045769821561	4.221	105.1974	10	10	388.768447497496	169.567399830058	8.47836999150288	178.045769821561	28	670	6030	10	50	20	100	603	10	10	7514.1	6831	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1470	0	0.039	26.8360714285714	6966613.73191272	0.000902851047350648	TrackNS.Track	100	0.436165539980324	4	СПД-70	DX
10	0.007	0.1	0.014	0.05	0.1	1.1	50	1.5	15	19.0023794898314	4.69	116.5472	10	10	415.263002839284	180.975042760299	9.04875213801497	190.023794898314	28	670	6700	10	50	20	100	670	10	10	8324.8	7568	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1470	0	0.039	29.7314285714286	6691764.20932957	0.000939163848774022	TrackNS.Track	100	0.435808250489246	4	СПД-70	DX
1	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	2.6	8.56660337837042	0.42	11.3652	10	10	178.617771606421	81.5866988416231	4.07933494208115	85.6660337837042	28	600	600	10	10	20	20	60	10	10	811.8	738	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1430	0	0.036	2.89928571428571	31792281.3998239	0.000201547694141683	TrackNS.Track	100	0.456766972893362	5	СПД-70М(1)	DX
2	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	5.2	9.72585924378916	0.84	21.5292	10	10	204.553675612639	92.6272308932301	4.6313615446615	97.2585924378916	28	600	1200	10	10	20	20	120	10	10	1537.8	1398	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1430	0	0.036	5.49214285714286	18047260.1397734	0.000351985853025421	TrackNS.Track	100	0.45282603999078	5	СПД-70М(1)	DX
3	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	7.8	10.9764121789077	1.26	32.1552	10	10	231.955749374105	104.53725884674	5.22686294233699	109.764121789077	28	600	1800	10	20	20	40	180	10	10	2296.8	2088	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1430	0	0.036	8.20285714285714	13578519.7237573	0.000465606048961583	TrackNS.Track	100	0.450677593156526	5	СПД-70М(1)	DX
4	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	10.4	12.1955981501646	1.68	42.3192	10	10	258.55079051616	116.148553811091	5.80742769055456	121.955981501646	28	600	2400	10	20	20	40	240	10	10	3022.8	2748	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1430	0	0.036	10.7957142857143	11315042.6166895	0.000556950530735274	TrackNS.Track	100	0.449229157564041	5	СПД-70М(1)	DX
5	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	13	13.4700103020303	2.1	52.9452	10	10	286.215321164989	128.285812400289	6.41429062001445	134.700103020303	28	600	3000	10	30	20	60	300	10	10	3781.8	3438	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1430	0	0.036	13.5064285714286	9997950.83863649	0.000628897150814086	TrackNS.Track	100	0.448214343935623	5	СПД-70М(1)	DX
6	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	15.6	14.7020785254324	2.52	63.1092	10	10	312.952070895858	140.019795480308	7.00098977401541	147.020785254324	28	600	3600	10	30	20	60	360	10	10	4507.8	4098	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1430	0	0.036	16.0992857142857	9093699.05510401	0.000690201535914677	TrackNS.Track	100	0.44741610138411	5	СПД-70М(1)	DX
7	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	18.2	15.9841375999426	2.94	73.7352	10	10	340.700720197314	152.229881904215	7.61149409521075	159.841375999426	28	600	4200	10	40	20	80	420	10	10	5266.8	4788	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1430	0	0.036	18.81	8474308.31608974	0.000739652090708985	TrackNS.Track	100	0.446814088963629	5	СПД-70М(1)	DX
8	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	20.8	17.2211901220441	3.36	83.8992	10	10	367.492294732088	164.011334495658	8.20056672478289	172.211901220441	28	600	4800	10	40	20	80	480	10	10	5992.8	5448	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1430	0	0.036	21.4028571428571	7988887.03215338	0.000783689900790872	TrackNS.Track	100	0.446298702984308	5	СПД-70М(1)	DX
9	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	23.4	18.506683322128	3.78	94.5252	10	10	395.278329710974	176.254126877409	8.81270634387047	185.06683322128	28	600	5400	10	50	20	100	540	10	10	6751.8	6138	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1430	0	0.036	24.1135714285714	7631317.82090951	0.000819675594755999	TrackNS.Track	100	0.445898784803827	4	СПД-70М(1)	DX
10	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	26	19.7463153076978	4.2	104.6892	10	10	422.098665125699	188.060145787598	9.4030072893799	197.463153076978	28	600	6000	10	50	20	100	600	10	10	7477.8	6798	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1430	0	0.036	26.7064285714286	7328233.75747087	0.000852881162021191	TrackNS.Track	100	0.445535987970003	6	СПД-70М(1)	DX
1	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	2.6	7.98971610503925	0.56	14.7532	10	10	175.80008233537	76.0925343337072	3.80462671668536	79.8971610503925	28	800	800	10	10	20	20	80	10	10	1053.8	958	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1530	0	0.048	3.76357142857143	23793660.6307227	0.000273037414785913	TrackNS.Track	100	0.432835601228828	6	СПД-70М(2)	DX
2	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	5.2	9.34246400587023	1.12	28.3052	10	10	207.392325770223	88.9758476749546	4.44879238374773	93.4246400587023	28	800	1600	10	10	20	20	160	10	10	2021.8	1838	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1530	0	0.048	7.22071428571429	13911097.0429829	0.000462890801978669	TrackNS.Track	100	0.429021890489496	5	СПД-70М(2)	DX
3	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	7.8	10.7746320600497	1.68	42.3192	10	10	240.320167108478	102.615543429044	5.13077717145222	107.746320600497	28	800	2400	10	20	20	40	240	10	10	3022.8	2748	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1530	0	0.048	10.7957142857143	10695747.0166868	0.000599200648587265	TrackNS.Track	100	0.426995140123736	5	СПД-70М(2)	DX
4	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	10.4	12.1774059174088	2.24	55.8712	10	10	272.46266845489	115.975294451512	5.7987647225756	121.774059174088	28	800	3200	10	20	20	40	320	10	10	3990.8	3628	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1530	0	0.048	14.2528571428571	9066184.76238533	0.0007046836951602	TrackNS.Track	100	0.425655724173873	5	СПД-70М(2)	DX
5	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	13	13.62933414739	2.8	69.8852	10	10	305.607875592222	129.803182356096	6.49015911780478	136.2933414739	28	800	4000	10	30	20	60	400	10	10	4991.8	4538	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1530	0	0.048	17.8278571428571	8117725.90672689	0.00078532007571767	TrackNS.Track	100	0.424737687484515	5	СПД-70М(2)	DX
6	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	15.6	15.042656308317	3.36	83.4372	10	10	337.866418518587	143.263393412543	7.16316967062717	150.42656308317	28	800	4800	10	30	20	60	480	10	10	5959.8	5418	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1530	0	0.048	21.285	7466258.80594273	0.000852407887302823	TrackNS.Track	100	0.424023772592428	5	СПД-70М(2)	DX
7	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	18.2	16.5003516955877	3.92	97.4512	10	10	371.075065622864	157.146206624645	7.85731033123224	165.003516955877	28	800	5600	10	40	20	80	560	10	10	6960.8	6328	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1530	0	0.048	24.86	7019805.23318835	0.000905477169251486	TrackNS.Track	100	0.423488995038966	6	СПД-70М(2)	DX
8	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	20.8	17.9174573064087	4.48	111.0032	10	10	403.374883381671	170.642450537226	8.53212252686129	179.174573064087	28	800	6400	10	40	20	80	640	10	10	7928.8	7208	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1530	0	0.048	28.3171428571429	6669855.77095491	0.000951968047144526	TrackNS.Track	100	0.423036876036144	4	СПД-70М(2)	DX
9	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	23.4	19.3780844829591	5.04	125.0172	10	10	436.615701678925	184.553185551991	9.22765927759956	193.780844829591	28	800	7200	10	50	20	100	720	10	10	8929.8	8118	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1530	0	0.048	31.8921428571429	6412071.80851715	0.00098942845696759	TrackNS.Track	100	0.42269021668787	4	СПД-70М(2)	DX
10	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	26	20.797522657523	5.6	138.5692	10	10	468.941525889539	198.071644357361	9.90358221786807	207.975226575229	28	800	8000	10	50	20	100	800	10	10	9897.8	8998	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1530	0	0.048	35.3492857142857	6193577.59688365	0.00102358177619157	TrackNS.Track	100	0.422380261551028	4	СПД-70М(2)	DX
1	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	2.6	7.73588794950593	0.7	18.1412	10	10	176.535986896092	73.6751233286279	3.68375616643139	77.3588794950593	28	1000	1000	10	10	20	20	100	10	10	1295.8	1178	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.059	4.62785714285714	19600082.3604283	0.0003342094778371	TrackNS.Track	100	0.41733770334313	5	СПД-70М(3)	DX
2	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	5.2	9.28869776039053	1.4	35.0812	10	10	213.856895108937	88.4637881941955	4.42318940970977	92.8869776039053	28	1000	2000	10	10	20	20	200	10	10	2505.8	2278	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.059	8.94928571428571	11767184.2417083	0.000551770846293695	TrackNS.Track	100	0.413658807442859	5	СПД-70М(3)	DX
3	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	7.8	10.9136496917558	2.1	52.4832	10	10	252.433363296336	103.939520873865	5.19697604369324	109.136496917558	28	1000	3000	10	20	20	40	300	10	10	3748.8	3408	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.059	13.3885714285714	9217145.84486616	0.000701175144555741	TrackNS.Track	100	0.411750330925348	5	СПД-70М(3)	DX
4	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	10.4	12.5104654894079	2.8	69.4232	10	10	290.23832815676	119.147290375314	5.95736451876568	125.104654894079	28	1000	4000	10	20	20	40	400	10	10	4958.8	4508	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.059	17.71	7924301.16001727	0.000813124860175376	TrackNS.Track	100	0.410515355197889	5	СПД-70М(3)	DX
5	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	13	14.152565949639	3.5	86.8252	10	10	329.003424436834	134.786342377514	6.73931711887572	141.52565949639	28	1000	5000	10	30	20	60	500	10	10	6201.8	5638	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.059	22.1492857142857	7171544.66845975	0.00089664720209208	TrackNS.Track	100	0.409680667027198	5	СПД-70М(3)	DX
6	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	15.6	15.7579636469052	4.2	103.7652	10	10	366.90279702251	150.07584425624	7.50379221281198	157.579636469052	28	1000	6000	10	30	20	60	600	10	10	7411.8	6738	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.059	26.4707142857143	6654210.34336271	0.000964833200708147	TrackNS.Track	100	0.409034342267585	6	СПД-70М(3)	DX
7	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	18.2	17.405199371599	4.9	121.1672	10	10	405.723809196734	165.763803539038	8.2881901769519	174.05199371599	28	1000	7000	10	40	20	80	700	10	10	8654.8	7868	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.059	30.91	6299830.69336116	0.00101793385213865	TrackNS.Track	100	0.408563164846605	4	СПД-70М(3)	DX
8	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	20.8	19.013901846817	5.6	138.1072	10	10	443.660116712742	181.084779493495	9.05423897467477	190.13901846817	28	1000	8000	10	40	20	80	800	10	10	9864.8	8968	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.059	35.2314285714286	6021836.22976094	0.00106387746434645	TrackNS.Track	100	0.408161050930667	6	СПД-70М(3)	DX
9	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	23.4	20.6629173942588	6.3	155.5092	10	10	482.501287276474	196.789689469132	9.83948447345659	206.629173942588	28	1000	9000	10	50	20	100	900	10	10	11107.8	10098	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.059	39.6707142857143	5816969.81166426	0.00110051519861694	TrackNS.Track	100	0.407853190568528	6	СПД-70М(3)	DX
10	0.007	0.1	0.014	0.05	0.1	1.1	50	2.6	26	22.2740165861212	7	172.4492	10	10	520.463378313371	212.133491296392	10.6066745648196	222.740165861212	28	1000	10000	10	50	20	100	1000	10	10	12317.8	11198	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.059	43.9921428571429	5643469.97203152	0.00113360521524487	TrackNS.Track	100	0.407585817053715	6	СПД-70М(3)	DX
1	0.007	0.1	0.014	0.05	0.1	1.1	50	3.5	3.5	8.73847817097104	0.945	24.0702	10	10	194.638386696369	83.2236016282956	4.16118008141478	87.3847817097104	28	1350	1350	10	10	20	20	135	10	10	1719.3	1563	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1540	0	0.083	6.14035714285714	15148092.0568434	0.000426431812392064	TrackNS.Track	100	0.42758061778493	5	СПД-100В	DX
2	0.007	0.1	0.014	0.05	0.1	1.1	50	3.5	7	10.9775465889166	1.89	46.9392	10	10	246.582241992393	104.548062751587	5.22740313757935	109.775465889166	28	1350	2700	10	10	20	20	270	10	10	3352.8	3048	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1540	0	0.083	11.9742857142857	9514756.54347071	0.000673203385039873	TrackNS.Track	100	0.423988612914033	5	СПД-100В	DX
3	0.007	0.1	0.014	0.05	0.1	1.1	50	3.5	10.5	13.2909709710429	2.835	70.2702	10	10	299.805893387605	126.580675914694	6.3290337957347	132.909709710429	28	1350	4050	10	20	20	40	405	10	10	5019.3	4563	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1540	0	0.083	17.9260714285714	7679939.74334088	0.000830537375988402	TrackNS.Track	100	0.42220876475915	5	СПД-100В	DX
4	0.007	0.1	0.014	0.05	0.1	1.1	50	3.5	14	15.5734062760079	3.78	93.1392	10	10	352.226688691356	148.318155009599	7.41590775047994	155.734062760079	28	1350	5400	10	20	20	40	540	10	10	6652.8	6048	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1540	0	0.083	23.76	6749101.81250327	0.000942574798160512	TrackNS.Track	100	0.42108721392082	5	СПД-100В	DX
5	0.007	0.1	0.014	0.05	0.1	1.1	50	3.5	17.5	17.9028369387453	4.725	116.4702	10	10	405.625786651303	170.503208940432	8.52516044702158	179.028369387453	28	1350	6750	10	30	20	60	675	10	10	8319.3	7563	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1540	0	0.083	29.7117857142857	6206895.16439652	0.00102311049656405	TrackNS.Track	100	0.420346078951349	4	СПД-100В	DX
6	0.007	0.1	0.014	0.05	0.1	1.1	50	3.5	21	20.1933076566317	5.67	139.3392	10	10	458.134876289622	192.317215777444	9.61586078887222	201.933076566317	28	1350	8100	10	30	20	60	810	10	10	9952.8	9048	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1540	0	0.083	35.5457142857143	5834165.21841791	0.00108701612947096	TrackNS.Track	100	0.419782962901663	4	СПД-100В	DX
7	0.007	0.1	0.014	0.05	0.1	1.1	50	3.5	24.5	22.5276114434914	6.615	162.6702	10	10	511.588923216536	214.548680414204	10.7274340207102	225.276114434914	28	1350	9450	10	40	20	80	945	10	10	11619.3	10563	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1540	0	0.083	41.4975	5578782.65177898	0.00113567744263705	TrackNS.Track	100	0.419377102743473	6	СПД-100В	DX
8	0.007	0.1	0.014	0.05	0.1	1.1	50	3.5	28	24.821228591431	7.56	185.5392	10	10	564.132097391601	236.392653251724	11.8196326625862	248.21228591431	28	1350	10800	10	40	20	80	1080	10	10	13252.8	12048	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1540	0	0.083	47.3314285714286	5378432.27850929	0.00117702928635006	TrackNS.Track	100	0.419037764992883	4	СПД-100В	DX
9	0.007	0.1	0.014	0.05	0.1	1.1	50	3.5	31.5	27.1569083913402	8.505	208.8702	10	10	617.6011858087	258.637222774669	12.9318611387334	271.569083913402	28	1350	12150	10	50	20	100	1215	10	10	14919.3	13563	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1540	0	0.083	53.2832142857143	5230704.12426593	0.00120951840308056	TrackNS.Track	100	0.418777082553694	6	СПД-100В	DX
10	0.007	0.1	0.014	0.05	0.1	1.1	50	3.5	35	29.4531146757056	9.45	231.7392	10	10	670.172651025994	280.505854054339	14.0252927027169	294.531146757055	28	1350	13500	10	50	20	100	1350	10	10	16552.8	15048	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1540	0	0.083	59.1171428571429	5105680.59762209	0.00123848682683383	TrackNS.Track	100	0.418557596501291	4	СПД-100В	DX
1	0.007	0.1	0.014	0.05	0.1	1.1	50	4.2	4.2	8.29718022469154	0.945	24.0702	10	10	190.48419768265	79.0207640446813	3.95103820223407	82.9718022469154	28	1350	1350	10	10	20	20	135	10	10	1719.3	1563	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.09	6.14035714285714	13781222.4109774	0.000472480137958433	TrackNS.Track	100	0.414841572193465	5	СПД-100ВМ	DX
2	0.007	0.1	0.014	0.05	0.1	1.1	50	4.2	8.4	10.4658642912788	1.89	46.9392	10	10	242.353722642993	99.6748980121791	4.98374490060896	104.658642912788	28	1350	2700	10	10	20	20	270	10	10	3352.8	3048	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.09	11.9742857142857	8691651.83880338	0.000742716051715677	TrackNS.Track	100	0.41127859281538	5	СПД-100ВМ	DX
3	0.007	0.1	0.014	0.05	0.1	1.1	50	4.2	12.6	12.7038880057924	2.835	70.2702	10	10	295.447980837467	120.989409578975	6.04947047894875	127.038880057924	28	1350	4050	10	20	20	40	405	10	10	5019.3	4563	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.09	17.9260714285714	7033518.02791753	0.000913866458774457	TrackNS.Track	100	0.409511715856112	5	СПД-100ВМ	DX
4	0.007	0.1	0.014	0.05	0.1	1.1	50	4.2	16.8	14.9129995142636	3.78	93.1392	10	10	347.762204818357	142.02856680251	7.10142834012552	149.129995142636	28	1350	5400	10	20	20	40	540	10	10	6652.8	6048	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.09	23.76	6192445.73066289	0.00103519012420581	TrackNS.Track	100	0.408407138080731	5	СПД-100ВМ	DX
5	0.007	0.1	0.014	0.05	0.1	1.1	50	4.2	21	17.1665273835651	4.725	116.4702	10	10	401.026322045431	163.490736986335	8.17453684931674	171.665273835651	28	1350	6750	10	30	20	60	675	10	10	8319.3	7563	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.09	29.7117857142857	5702558.80496331	0.00112212085656817	TrackNS.Track	100	0.407680812951259	4	СПД-100ВМ	DX
6	0.007	0.1	0.014	0.05	0.1	1.1	50	4.2	25.2	19.3828312762466	5.67	139.3392	10	10	453.420339908279	184.598393107111	9.22991965535554	193.828312762466	28	1350	8100	10	30	20	60	810	10	10	9952.8	9048	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.09	35.5457142857143	5365659.96308809	0.00119094789640278	TrackNS.Track	100	0.407124199907866	6	СПД-100ВМ	DX
7	0.007	0.1	0.014	0.05	0.1	1.1	50	4.2	29.4	21.6401257331811	6.615	162.6702	10	10	506.725894314511	206.096435554106	10.3048217777053	216.401257331811	28	1350	9450	10	40	20	80	945	10	10	11619.3	10563	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.09	41.4975	5134747.31562059	0.00124327571783607	TrackNS.Track	100	0.406721736280932	4	СПД-100ВМ	DX
8	0.007	0.1	0.014	0.05	0.1	1.1	50	4.2	33.6	23.8598174446602	7.56	185.5392	10	10	559.156333851728	227.236356615812	11.3618178307906	238.598174446602	28	1350	10800	10	40	20	80	1080	10	10	13252.8	12048	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.09	47.3314285714286	4953754.79530774	0.00128765419688678	TrackNS.Track	100	0.40639145594668	4	СПД-100ВМ	DX
9	0.007	0.1	0.014	0.05	0.1	1.1	50	4.2	37.8	26.119878294989	8.505	208.8702	10	10	612.492917512635	248.760745666562	12.4380372833281	261.19878294989	28	1350	12150	10	50	20	100	1215	10	10	14919.3	13563	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.09	53.2832142857143	4820431.69321399	0.00132246427156979	TrackNS.Track	100	0.406144689275416	4	СПД-100ВМ	DX
10	0.007	0.1	0.014	0.05	0.1	1.1	50	4.2	42	28.3398717717895	9.45	231.7392	10	10	664.927108112939	269.90354068371	13.4951770341855	283.398717717895	28	1350	13500	10	50	20	100	1350	10	10	16552.8	15048	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.09	59.1171428571429	4707118.27361741	0.0013535318217875	TrackNS.Track	100	0.405914479031687	4	СПД-100ВМ	DX
1	0.007	0.1	0.014	0.05	0.1	1.1	50	8.5	8.5	11.3985360607934	3.15	77.4312	10	10	284.465101036214	108.557486293271	5.42787431466353	113.985360607934	28	4500	4500	10	10	20	20	450	10	10	5530.8	5028	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1750	0	0.29	19.7528571428571	6426416.73517509	0.00101945721617036	TrackNS.Track	100	0.38161969921031	6	СПД-140Д	DX
2	0.007	0.1	0.014	0.05	0.1	1.1	50	8.5	17	17.5089273931772	6.3	153.6612	10	10	439.559425232958	166.751689458831	8.33758447294153	175.089273931772	28	4500	9000	10	10	20	20	900	10	10	10975.8	9978	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1750	0	0.29	39.1992857142857	4935706.50611446	0.00131950304487865	TrackNS.Track	100	0.379360968930322	5	СПД-140Д	DX
